workerid,proliferate.condition,big_filler,cond,instruction,loc_big_filler,loc_contrast,loc_small_filler,loc_target_pic,pragContext,response,response_times,small_filler,target_contrast_bad,target_contrast_good,target_pic,trial,trialID,trialType,trial_number,utterance_type,catch_trials,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,subject_information.problems,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
16,condition1,filingcabinet_black.jpg,semantic_control,Click on the bananas,.loc4,.loc1,.loc2,.loc3,bad,"['loc2', 'loc3']","[990, 2493]",filingcabinet_gray.jpg,bananas_small.jpg,nailpolish_small.jpg,bananas_big.jpg,271,filler151,filler,151,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,clog_big.jpg,no_contrast,Click on the chair,.loc1,.loc4,.loc2,.loc3,bad,"['loc1', 'loc3']","[1211, 2265]",motorcycle_small.jpg,chair_small.jpg,checkerboard_small.jpg,chair_big.jpg,84,train44,train,152,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,pretzel_knot.jpg,semantic_control,Click on the waffle,.loc3,.loc4,.loc2,.loc1,bad,"['loc2', 'loc4']","[850, 2189]",pretzel_sticks.jpg,waffle_big.jpg,exerciseball_big.jpg,waffle_small.jpg,282,filler162,filler,153,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,stove_big.jpg,no_contrast,Click on the small tree,.loc1,.loc4,.loc2,.loc3,bad,"['loc2', 'loc3', 'loc3']","[785, 1974, 2595]",fridge_small.jpg,ball_big.jpg,ball_big.jpg,tree_small.jpg,34,test34,test,154,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,accordion_big.jpg,no_contrast,Click on the big kayak,.loc1,.loc2,.loc3,.loc4,bad,"['loc2', 'loc1', 'loc4']","[887, 1997, 3223]",microscope_small.jpg,bird_small.jpg,bird_small.jpg,kayak_big.jpg,30,test30,test,155,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,stove_big.jpg,contrast_control,Click on the gun,.loc4,.loc1,.loc2,.loc3,bad,"['loc2', 'loc3']","[804, 1818]",stove_small.jpg,gun_small.jpg,bush_small.jpg,gun_big.jpg,223,filler103,filler,156,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,lizard_big.jpg,contrast,Click on the big briefcase,.loc1,.loc2,.loc4,.loc3,bad,"['loc1', 'loc3', 'loc3']","[961, 2014, 2660]",carseat_small.jpg,calculator_small.jpg,briefcase_small.jpg,briefcase_big.jpg,45,train5,train,157,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,hawk_big.jpg,contrast,Click on the big wallet,.loc3,.loc1,.loc2,.loc4,bad,"['loc2', 'loc4', 'loc4']","[1054, 2171, 2761]",hay_small.jpg,gasmask_small.jpg,wallet_small.jpg,wallet_big.jpg,71,train31,train,158,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,sock_big.jpg,no_contrast,Click on the penguin,.loc3,.loc1,.loc2,.loc4,bad,"['loc2', 'loc1']","[818, 1777]",bush_small.jpg,penguin_big.jpg,target_big.jpg,penguin_small.jpg,99,train59,train,159,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,coffeemaker_orange.jpg,semantic_control,Click on the button,.loc1,.loc2,.loc3,.loc4,bad,"['loc2', 'loc2']","[723, 1471]",coffeemaker_blue.jpg,button_small.jpg,congadrum_small.jpg,button_big.jpg,241,filler121,filler,160,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,handcuffs_big.jpg,semantic_contrast,Click on the whole lemon,.loc1,.loc4,.loc2,.loc3,bad,"['loc1', 'loc3', 'loc3']","[1266, 2990, 3634]",shelf_small.jpg,skydive.jpg,lemon_half.jpg,lemon_whole.jpg,170,filler50,filler,161,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,jacket_big.jpg,no_contrast,Click on the comb,.loc2,.loc3,.loc1,.loc4,bad,"['loc2', 'loc4']","[812, 1809]",bowlingball_small.jpg,comb_small.jpg,spaceship_small.jpg,comb_big.jpg,86,train46,train,162,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,tambourine_big.jpg,contrast,Click on the small domino,.loc1,.loc3,.loc4,.loc2,bad,"['loc2', 'loc4', 'loc2']","[809, 2298, 3202]",eggs_small.jpg,peeler_big.jpg,domino_big.jpg,domino_small.jpg,62,train22,train,163,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,postits_big.jpg,semantic_contrast,Click on the plastic fork,.loc1,.loc4,.loc2,.loc3,bad,"['loc2', 'loc3', 'loc3']","[795, 2990, 3747]",rockclimbingshoe_small.jpg,salami.jpg,fork_silver.jpg,fork_plastic.jpg,165,filler45,filler,164,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,croissant_big.jpg,contrast_control,Click on the soap,.loc2,.loc4,.loc3,.loc1,bad,"['loc2', 'loc1']","[871, 1925]",croissant_small.jpg,soap_small.jpg,sportsbag_small.jpg,soap_big.jpg,189,filler69,filler,165,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,laptop_big.jpg,no_contrast,Click on the big starfish,.loc1,.loc4,.loc3,.loc2,bad,"['loc1', 'loc2', 'loc2']","[772, 1984, 2457]",toyoctopus_small.jpg,bottle_small.jpg,bottle_small.jpg,starfish_big.jpg,35,test35,test,166,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,globe_big.jpg,contrast_control,Click on the pie,.loc4,.loc2,.loc3,.loc1,bad,"['loc2', 'loc2']","[1359, 2067]",globe_small.jpg,pie_big.jpg,bandage_big.jpg,pie_small.jpg,216,filler96,filler,167,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,lightbulb_big.jpg,contrast_control,Click on the brain,.loc4,.loc1,.loc3,.loc2,bad,"['loc1', 'loc1']","[1211, 1841]",lightbulb_small.jpg,brain_big.jpg,candycanes_big.jpg,brain_small.jpg,222,filler102,filler,168,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,register_new.jpg,semantic_control,Click on the origami,.loc3,.loc4,.loc1,.loc2,bad,"['loc2', 'loc4']","[795, 1647]",register_old.jpg,origami_small.jpg,meat_small.jpg,origami_big.jpg,263,filler143,filler,169,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,skateboard_stripes.jpg,semantic_control,Click on the parrot,.loc1,.loc4,.loc2,.loc3,bad,"['loc2', 'loc3']","[1043, 2051]",skateboard_checkers.jpg,parrot_big.jpg,babybottle_big.jpg,parrot_small.jpg,294,filler174,filler,170,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,bandage_big.jpg,contrast,Click on the small nut,.loc2,.loc4,.loc1,.loc3,bad,"['loc4', 'loc1', 'loc3']","[1233, 2271, 3018]",axe_small.jpg,spotlight_big.jpg,nut_big.jpg,nut_small.jpg,64,train24,train,171,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,lawnmower_big.jpg,semantic_contrast,Click on the glass bottle,.loc2,.loc4,.loc1,.loc3,bad,"['loc2', 'loc3', 'loc3']","[827, 2409, 2824]",paintroller_small.jpg,gardeningpail.jpg,bottle_plastic.jpg,bottle_glass.jpg,150,filler30,filler,172,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,bagpipes_big.jpg,no_contrast,Click on the small bell,.loc4,.loc2,.loc1,.loc3,bad,"['loc1', 'loc3', 'loc3']","[773, 2928, 3518]",microphone_small.jpg,ribbon_big.jpg,ribbon_big.jpg,bell_small.jpg,40,test40,test,173,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,train_big.jpg,no_contrast,Click on the cherry,.loc3,.loc2,.loc4,.loc1,bad,"['loc3', 'loc2']","[1810, 2848]",jetski_small.jpg,cherry_big.jpg,briefcase_big.jpg,cherry_small.jpg,85,train45,train,174,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,cinnamonroll_big.jpg,no_contrast,Click on the hotdog,.loc4,.loc1,.loc2,.loc3,bad,"['loc4', 'loc3']","[968, 2062]",frog_small.jpg,hotdog_big.jpg,violin_big.jpg,hotdog_small.jpg,93,train53,train,175,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,pinata_big.jpg,semantic_contrast,Click on the wood hanger,.loc2,.loc4,.loc3,.loc1,bad,"['loc4', 'loc1', 'loc1']","[1235, 2776, 3618]",congadrum_small.jpg,bishop.jpg,hanger_plastic.jpg,hanger_wood.jpg,121,filler1,filler,176,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,grenade_big.jpg,semantic_contrast,Click on the wrapped candy,.loc4,.loc1,.loc2,.loc3,bad,"['loc1', 'loc3', 'loc3']","[1834, 3626, 4634]",sandal_small.jpg,seal.jpg,candy_unwrapped.jpg,candy_wrapped.jpg,167,filler47,filler,177,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,coral_big.jpg,no_contrast,Click on the elephant,.loc2,.loc3,.loc1,.loc4,bad,"['loc2', 'loc4']","[1046, 1887]",garlic_small.jpg,elephant_small.jpg,butterfly_small.jpg,elephant_big.jpg,88,train48,train,178,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,flower_lily.jpg,semantic_control,Click on the stingray,.loc1,.loc3,.loc4,.loc2,bad,"['loc2', 'loc2']","[1376, 2377]",flower_dahlia.jpg,stingray_big.jpg,castanets_big.jpg,stingray_small.jpg,286,filler166,filler,179,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,hawaiianshirt_red.jpg,semantic_control,Click on the scrunchie,.loc3,.loc4,.loc2,.loc1,bad,"['loc2', 'loc1']","[882, 1943]",hawaiianshirt_blue.jpg,scrunchie_big.jpg,celery_big.jpg,scrunchie_small.jpg,260,filler140,filler,180,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,weddingcake_big.jpg,semantic_contrast,Click on the red bathingsuit,.loc4,.loc3,.loc2,.loc1,bad,"['loc2', 'loc1', 'loc1']","[897, 1792, 2596]",jackolantern_small.jpg,chopsticks.jpg,bathingsuit_blue.jpg,bathingsuit_red.jpg,127,filler7,filler,181,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,bathtub_big.jpg,contrast,Click on the big mushroom,.loc3,.loc1,.loc2,.loc4,bad,"['loc2', 'loc4', 'loc4']","[879, 1729, 2381]",sushi_small.jpg,teeth_small.jpg,mushroom_small.jpg,mushroom_big.jpg,65,train25,train,182,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,floppy_big.jpg,contrast_control,Click on the mug,.loc2,.loc4,.loc1,.loc3,bad,"['loc2', 'loc4']","[1164, 1976]",floppy_small.jpg,mug_small.jpg,compass_small.jpg,mug_big.jpg,193,filler73,filler,183,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,garlicpress_blue.jpg,semantic_control,Click on the sock,.loc3,.loc2,.loc4,.loc1,bad,"['loc1', 'loc1']","[779, 1611]",garlicpress_red.jpg,sock_small.jpg,redbean_small.jpg,sock_big.jpg,279,filler159,filler,184,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,helicopter_big.jpg,semantic_contrast,Click on the open backpack,.loc4,.loc1,.loc2,.loc3,bad,"['loc2', 'loc3', 'loc3']","[929, 2770, 3236]",meat_small.jpg,grater.jpg,backpack_closed.jpg,backpack_open.jpg,144,filler24,filler,185,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,frog_big.jpg,contrast_control,Click on the lime,.loc4,.loc1,.loc3,.loc2,bad,"['loc1', 'loc1']","[817, 1637]",frog_small.jpg,lime_big.jpg,milkshake_big.jpg,lime_small.jpg,194,filler74,filler,186,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,yoyo_big.jpg,contrast_control,Click on the dart,.loc3,.loc2,.loc4,.loc1,bad,"['loc3', 'loc1']","[1435, 2805]",yoyo_small.jpg,dart_big.jpg,creamer_big.jpg,dart_small.jpg,230,filler110,filler,187,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,asparagus_big.jpg,no_contrast,Click on the triangle,.loc3,.loc4,.loc1,.loc2,bad,"['loc3', 'loc4']","[1344, 2532]",leash_small.jpg,triangle_big.jpg,yarn_big.jpg,triangle_small.jpg,107,train67,train,188,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,watercooler_big.jpg,semantic_contrast,Click on the blue balloon,.loc2,.loc4,.loc1,.loc3,bad,"['loc1', 'loc3', 'loc3']","[1981, 2847, 3486]",huntingvest_small.jpg,treasurechest.jpg,balloon_red.jpg,balloon_blue.jpg,126,filler6,filler,189,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,soap_big.jpg,contrast,Click on the big pear,.loc2,.loc4,.loc3,.loc1,bad,"['loc2', 'loc1', 'loc1']","[1021, 2019, 2515]",cannoli_small.jpg,pear_small.jpg,pear_small.jpg,pear_big.jpg,9,test9,test,190,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,cork_big.jpg,no_contrast,Click on the small hammer,.loc2,.loc4,.loc3,.loc1,bad,"['loc2', 'loc1', 'loc1']","[834, 2148, 2658]",yoyo_small.jpg,pickle_big.jpg,pickle_big.jpg,hammer_small.jpg,21,test21,test,191,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,gardeningpail_big.jpg,no_contrast,Click on the garbagebin,.loc3,.loc2,.loc4,.loc1,bad,"['loc2', 'loc1']","[826, 1763]",tank_small.jpg,garbagebin_small.jpg,saw_small.jpg,garbagebin_big.jpg,90,train50,train,192,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,orangephone_big.jpg,no_contrast,Click on the small guitar,.loc1,.loc3,.loc2,.loc4,bad,"['loc2', 'loc4', 'loc4']","[919, 2619, 3413]",pie_small.jpg,plant_big.jpg,plant_big.jpg,guitar_small.jpg,36,test36,test,193,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,piano_big.jpg,contrast,Click on the big ballerina,.loc2,.loc1,.loc3,.loc4,bad,"['loc4', 'loc2', 'loc4']","[1039, 2116, 3037]",cables_small.jpg,ballerina_small.jpg,ballerina_small.jpg,ballerina_big.jpg,7,test7,test,194,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,sword_fantasy.jpg,semantic_control,Click on the pinecone,.loc2,.loc3,.loc4,.loc1,bad,"['loc1', 'loc3']","[897, 1999]",sword_thin.jpg,pinecone_small.jpg,measuringcups_small.jpg,pinecone_big.jpg,261,filler141,filler,195,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,scroll_writing.jpg,semantic_control,Click on the hawk,.loc4,.loc1,.loc2,.loc3,bad,"['loc2', 'loc3']","[1013, 2170]",scroll_blank.jpg,hawk_small.jpg,redkettle_small.jpg,hawk_big.jpg,251,filler131,filler,196,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,dalmatian_big.jpg,no_contrast,Click on the paperclip,.loc3,.loc1,.loc2,.loc4,bad,"['loc2', 'loc4']","[865, 1881]",blueberries_small.jpg,paperclip_small.jpg,airplane_small.jpg,paperclip_big.jpg,98,train58,train,197,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,birdcage_big.jpg,semantic_contrast,Click on the black shorts,.loc4,.loc1,.loc3,.loc2,bad,"['loc2', 'loc2', 'loc2']","[786, 1588, 2454]",thermos_small.jpg,zucchini.jpg,shorts_blue.jpg,shorts_black.jpg,175,filler55,filler,198,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,gumballmachine_big.jpg,no_contrast,Click on the discoball,.loc4,.loc1,.loc2,.loc3,bad,"['loc1', 'loc1']","[1102, 1952]",chowchow_small.jpg,discoball_big.jpg,beetle_big.jpg,discoball_small.jpg,87,train47,train,199,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,iguana_big.jpg,contrast,Click on the big ball,.loc4,.loc3,.loc2,.loc1,bad,"['loc2', 'loc1', 'loc1']","[684, 1927, 2919]",lime_small.jpg,ball_small.jpg,ball_small.jpg,ball_big.jpg,14,test14,test,200,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,garbage_yellow.jpg,semantic_control,Click on the bathtub,.loc2,.loc3,.loc1,.loc4,bad,"['loc4', 'loc4']","[3735, 4327]",garbage_blue.jpg,bathtub_small.jpg,huntingvest_small.jpg,bathtub_big.jpg,245,filler125,filler,201,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,deer_big.jpg,contrast,Click on the big rope,.loc2,.loc4,.loc3,.loc1,bad,"['loc4', 'loc2', 'loc1']","[1117, 2133, 2918]",stampset_small.jpg,ironingboard_small.jpg,rope_small.jpg,rope_big.jpg,51,train11,train,202,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,computermouse_big.jpg,semantic_contrast,Click on the yellow highlighter,.loc1,.loc4,.loc2,.loc3,bad,"['loc2', 'loc3', 'loc3']","[676, 1700, 2274]",persianrug_small.jpg,picnictable.jpg,highlighter_pink.jpg,highlighter_yellow.jpg,156,filler36,filler,203,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,icecreambar_big.jpg,contrast_control,Click on the shovel,.loc3,.loc2,.loc1,.loc4,bad,"['loc3', 'loc2']","[1029, 2258]",icecreambar_small.jpg,shovel_big.jpg,veggieplatter_big.jpg,shovel_small.jpg,186,filler66,filler,204,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,candleholder_big.jpg,contrast_control,Click on the cake,.loc4,.loc1,.loc3,.loc2,bad,"['loc2', 'loc1']","[817, 1832]",candleholder_small.jpg,cake_big.jpg,speaker_big.jpg,cake_small.jpg,182,filler62,filler,205,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,kettle_silver.jpg,semantic_control,Click on the bowtie,.loc1,.loc4,.loc2,.loc3,bad,"['loc2', 'loc4']","[661, 1549]",kettle_gold.jpg,bowtie_small.jpg,pomegranate_small.jpg,bowtie_big.jpg,277,filler157,filler,206,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,anchor_big.jpg,contrast,Click on the small harp,.loc3,.loc1,.loc4,.loc2,bad,"['loc4', 'loc2', 'loc2']","[921, 1896, 2881]",fountain_small.jpg,webcam_big.jpg,harp_big.jpg,harp_small.jpg,54,train14,train,207,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,turnip_big.jpg,semantic_contrast,Click on the fivecent coins,.loc1,.loc4,.loc3,.loc2,bad,"['loc2', 'loc2', 'loc2']","[997, 2359, 3445]",pomegranate_small.jpg,rake.jpg,coins_tencent.jpg,coins_fivecent.jpg,160,filler40,filler,208,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,plant_largeleaves.jpg,semantic_control,Click on the blackboard,.loc3,.loc1,.loc4,.loc2,bad,"['loc2', 'loc2']","[1188, 1904]",plant_smallleaves.jpg,blackboard_small.jpg,horseshoe_small.jpg,blackboard_big.jpg,243,filler123,filler,209,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,eiffeltower_big.jpg,no_contrast,Click on the rooster,.loc4,.loc2,.loc1,.loc3,bad,"['loc1', 'loc3']","[1109, 2264]",glove_small.jpg,rooster_small.jpg,teabag_small.jpg,rooster_big.jpg,100,train60,train,210,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,dress_roses.jpg,semantic_control,Click on the asparagus,.loc1,.loc2,.loc4,.loc3,bad,"['loc2', 'loc2']","[1094, 2022]",dress_flowers.jpg,asparagus_small.jpg,thimble_small.jpg,asparagus_big.jpg,287,filler167,filler,211,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,pinecone_big.jpg,no_contrast,Click on the boots,.loc1,.loc3,.loc2,.loc4,bad,"['loc2', 'loc4']","[771, 1541]",pancakes_small.jpg,boots_big.jpg,paperbag_big.jpg,boots_small.jpg,81,train41,train,212,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,puppy_big.jpg,contrast_control,Click on the bone,.loc3,.loc4,.loc2,.loc1,bad,"['loc1', 'loc1']","[1205, 2038]",puppy_small.jpg,bone_small.jpg,pinkdice_small.jpg,bone_big.jpg,203,filler83,filler,213,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,tractor_big.jpg,contrast_control,Click on the beermug,.loc1,.loc4,.loc3,.loc2,bad,"['loc1', 'loc2']","[1187, 2414]",tractor_small.jpg,beermug_small.jpg,conch_small.jpg,beermug_big.jpg,227,filler107,filler,214,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,coconut_big.jpg,no_contrast,Click on the toy,.loc4,.loc1,.loc3,.loc2,bad,"['loc4', 'loc1']","[923, 1896]",stingray_small.jpg,toy_small.jpg,camel_small.jpg,toy_big.jpg,106,train66,train,215,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,cucumber_big.jpg,contrast,Click on the big bat,.loc1,.loc4,.loc2,.loc3,bad,"['loc2', 'loc1', 'loc3']","[677, 2071, 3390]",sewingmachine_big.jpg,paintcan_small.jpg,bat_small.jpg,bat_big.jpg,69,train29,train,216,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,toydrill_big.jpg,semantic_contrast,Click on the strawberry icecream,.loc4,.loc3,.loc2,.loc1,bad,"['loc2', 'loc1', 'loc1']","[952, 4949, 5814]",headlights_small.jpg,seagull.jpg,icecream_vanilla.jpg,icecream_strawberry.jpg,122,filler2,filler,217,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,leatherman_purple.jpg,semantic_control,Click on the ovenmit,.loc2,.loc1,.loc3,.loc4,bad,"['loc4', 'loc4']","[1164, 2478]",leatherman_yellow.jpg,ovenmit_small.jpg,rockclimbingshoe_small.jpg,ovenmit_big.jpg,297,filler177,filler,218,unmodified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,cane_big.jpg,no_contrast,Click on the small onion,.loc1,.loc3,.loc2,.loc4,bad,"['loc3', 'loc2', 'loc4']","[1343, 2539, 3594]",alligator_small.jpg,hat_big.jpg,hat_big.jpg,onion_small.jpg,25,test25,test,219,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,panflute_big.jpg,no_contrast,Click on the big brush,.loc3,.loc1,.loc2,.loc4,bad,"['loc1', 'loc3', 'loc4']","[842, 2139, 3279]",dolphin_small.jpg,lobster_small.jpg,lobster_small.jpg,brush_big.jpg,22,test22,test,220,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
16,condition1,sponge_big.jpg,contrast,Click on the small monkey,.loc4,.loc2,.loc3,.loc1,bad,"['loc2', 'loc1', 'loc1']","[874, 2054, 2620]",sportsbag_small.jpg,monkey_big.jpg,monkey_big.jpg,monkey_small.jpg,19,test19,test,221,modified,[],29,Yes,N/A,2,1,3.00,Male,English,No,Firefox,Windows,864,1536,14.2173,
